,funded_month,investor_state_code,Count
3874,2011-02,QC,5
1445,2007-04,VA,5
5647,2013-06,KOR,5
323,2005-05,DNK,5
1236,2006-12,PA,5
4971,2012-08,MD,5
3776,2011-01,CT,5
3783,2011-01,FIN,5
3736,2010-12,KOR,5
6052,2013-11,VA,5
3815,2011-01,ON,5
3821,2011-01,SGP,5
3837,2011-02,CO,5
1453,2007-05,CHN,5
3844,2011-02,FL,5
1449,2007-05,BEL,5
3814,2011-01,OH,5
3559,2010-09,IL,5
3628,2010-10,IRL,5
5888,2013-09,OR,5
3383,2010-06,ESP,5
5058,2012-09,SWE,5
1615,2007-08,CT,5
430,2005-07,TX,5
1149,2006-10,VA,5
1625,2007-08,IL,5
5606,2013-05,SWE,5
1150,2006-10,WA,5
3475,2010-07,SWE,5
1629,2007-08,JPN,5
3466,2010-07,OH,5
3455,2010-07,MI,5
1689,2007-09,NLD,5
3448,2010-07,IND,5
3446,2010-07,IL,5
1638,2007-08,NLD,5
3546,2010-09,CT,5
5775,2013-08,CT,5
5593,2013-05,NJ,5
3437,2010-07,DEU,5
3420,2010-06,SWE,5
5071,2012-10,BEL,5
3432,2010-07,CHE,5
3508,2010-08,MD,5
1714,2007-10,DC,5
1617,2007-08,DEU,5
1134,2006-10,NJ,5
3519,2010-08,OH,5
1744,2007-10,OH,5
1745,2007-10,ON,5
410,2005-07,ISR,5
1129,2006-10,MD,5
1609,2007-08,BC,5
477,2005-09,AUS,5
3543,2010-09,CHN,5
3538,2010-09,BC,5
3363,2010-05,VA,5
473,2005-08,VA,5
5759,2013-07,UT,5
2397,2008-11,CO,6
5653,2013-06,MI,6
1305,2007-02,BC,6
911,2006-06,CO,6
4402,2011-11,OH,6
5657,2013-06,NC,6
1306,2007-02,BEL,6
4583,2012-02,KOR,6
4708,2012-04,MD,6
855,2006-04,TX,6
1814,2007-12,CT,6
861,2006-05,BC,6
5587,2013-05,MI,6
5590,2013-05,NC,6
5790,2013-08,IND,6
1238,2006-12,SWE,6
5350,2013-02,CHE,6
1755,2007-10,VA,6
4392,2011-11,MD,6
1106,2006-09,WA,6
2358,2008-10,ISR,6
1361,2007-03,CT,6
1115,2006-10,CT,6
1399,2007-03,WA,6
4620,2012-03,CHE,6
1711,2007-10,CHN,6
1695,2007-09,QC,6
1415,2007-04,FRA,6
5561,2013-05,DC,6
5672,2013-06,RUS,6
4705,2012-04,KOR,6
1082,2006-09,JPN,6
1252,2007-01,CT,6
1429,2007-04,NJ,6
4526,2012-01,NC,6
2324,2008-09,PA,6
2377,2008-10,ON,6
5712,2013-07,HKG,6
2304,2008-09,IL,6
1734,2007-10,MD,6
2293,2008-09,CO,6
1800,2007-11,SWE,6
909,2006-06,CHE,6
6122,2013-12,UT,6
5804,2013-08,NJ,6
5488,2013-04,BGR,6
5599,2013-05,ON,6
5612,2013-05,WA,6
996,2006-07,PA,6
2063,2008-04,ON,6
2057,2008-04,NC,6
5633,2013-06,FL,6
1006,2006-07,VA,6
4628,2012-03,DNK,6
4475,2011-12,VA,6
2044,2008-04,IL,6
1560,2007-07,CHE,6
5467,2013-03,ON,6
1047,2006-08,PA,6
4676,2012-04,AUS,6
2026,2008-04,BEL,6
5625,2013-06,CO,6
2020,2008-03,VA,6
2009,2008-03,NJ,6
5496,2013-04,DC,6
56,2004-05,MA,6
5620,2013-06,BGR,6
1180,2006-11,NJ,6
4673,2012-03,WA,6
1984,2008-03,CO,6
1032,2006-08,MD,6
1973,2008-02,VA,6
1188,2006-11,QC,6
1595,2007-07,QC,6
5512,2013-04,ISR,6
1918,2008-01,SWE,6
5814,2013-08,QC,6
1544,2007-06,PA,6
5600,2013-05,PA,6
2205,2008-07,FRA,6
1869,2008-01,CO,6
2189,2008-06,WA,6
4623,2012-03,CO,6
2188,2008-06,VA,6
2182,2008-06,SWE,6
954,2006-06,WA,6
5422,2013-03,CHN,6
5425,2013-03,CT,6
4416,2011-11,VA,6
4571,2012-02,FRA,6
69,2004-06,GBR,6
1493,2007-05,TX,6
4569,2012-02,ESP,6
5433,2013-03,FL,6
5435,2013-03,GA,6
1525,2007-06,JPN,6
1066,2006-09,CT,6
1905,2008-01,NLD,6
4428,2011-12,CO,6
2133,2008-06,BC,6
4566,2012-02,DEU,6
5443,2013-03,IRL,6
1215,2006-12,IL,6
5752,2013-07,SGP,6
4563,2012-02,CT,6
4689,2012-04,DNK,6
4637,2012-03,IND,6
5810,2013-08,ON,6
3993,2011-04,VA,6
2437,2008-11,TX,6
3312,2010-04,OH,6
3314,2010-04,PA,6
5996,2013-11,DC,6
4804,2012-06,AUS,6
3329,2010-05,CHE,6
4809,2012-06,CHL,6
481,2005-09,CHE,6
5096,2012-10,IRL,6
3357,2010-05,QC,6
472,2005-08,TX,6
3375,2010-06,CHE,6
4817,2012-06,DNK,6
3384,2010-06,FIN,6
4135,2011-07,IND,6
3399,2010-06,MD,6
3405,2010-06,NJ,6
5078,2012-10,CO,6
4820,2012-06,FL,6
4821,2012-06,FRA,6
5077,2012-10,CHN,6
3426,2010-06,WA,6
3296,2010-04,ISR,6
3439,2010-07,ESP,6
3295,2010-04,IRL,6
3254,2010-03,OH,6
6101,2013-12,NC,6
3091,2009-12,WA,6
157,2005-01,CO,6
3107,2010-01,DC,6
3113,2010-01,FIN,6
5163,2012-11,IRL,6
3140,2010-01,NLD,6
3154,2010-01,SWE,6
3158,2010-01,VA,6
3160,2010-01,WI,6
6097,2013-12,MI,6
4187,2011-08,HKG,6
4185,2011-08,GA,6
2433,2008-11,PA,6
525,2005-10,CHE,6
522,2005-10,AUS,6
521,2005-09,WA,6
4795,2012-05,TN,6
516,2005-09,SWE,6
5124,2012-10,PA,6
5123,2012-10,OR,6
3292,2010-04,IL,6
3082,2009-12,QC,6
3469,2010-07,PA,6
3483,2010-08,AUS,6
3752,2010-12,ON,6
4041,2011-05,PA,6
322,2005-05,DEU,6
3802,2011-01,MD,6
292,2005-04,MD,6
3842,2011-02,ESP,6
3846,2011-02,GA,6
4926,2012-07,TX,6
223,2005-02,QC,6
4909,2012-07,NJ,6
3910,2011-03,JPN,6
3926,2011-03,OH,6
3928,2011-03,ON,6
4009,2011-05,DC,6
4007,2011-05,CO,6
3957,2011-04,ESP,6
244,2005-03,IL,6
4874,2012-07,CHE,6
6070,2013-12,CO,6
234,2005-03,CO,6
4880,2012-07,DC,6
4976,2012-08,NC,6
3481,2010-07,WA,6
331,2005-05,IRL,6
3683,2010-11,JPN,6
3487,2010-08,CHN,6
424,2005-07,ON,6
408,2005-07,IL,6
4099,2011-06,QC,6
3547,2010-09,DC,6
4096,2011-06,ON,6
3563,2010-09,ISR,6
5027,2012-09,IND,6
3590,2010-09,QC,6
3594,2010-09,SWE,6
4839,2012-06,MO,6
3597,2010-09,TX,6
3599,2010-09,VA,6
3614,2010-10,DC,6
4841,2012-06,NC,6
3639,2010-10,NJ,6
3645,2010-10,ON,6
367,2005-06,FRA,6
3652,2010-10,SWE,6
3665,2010-11,CT,6
355,2005-05,VA,6
4993,2012-08,TN,6
3066,2009-12,JPN,6
3221,2010-03,CO,6
588,2005-11,IL,6
2743,2009-05,TX,6
709,2006-01,QC,6
707,2006-01,PA,6
5933,2013-10,IND,6
5263,2012-12,TX,6
2764,2009-06,IL,6
2768,2009-06,ISR,6
3063,2009-12,IRL,6
5260,2012-12,SGP,6
726,2006-02,CT,6
5259,2012-12,RUS,6
2803,2009-07,DEU,6
2807,2009-07,FRA,6
5252,2012-12,OH,6
2829,2009-07,ON,6
5955,2013-10,NLD,6
660,2005-12,TX,6
4272,2011-09,MO,6
658,2005-12,SWE,6
2879,2009-08,TX,6
690,2006-01,JPN,6
2701,2009-05,CT,6
5277,2013-01,CHL,6
2677,2009-04,NJ,6
2445,2008-12,BEL,6
4353,2011-10,WI,6
2479,2008-12,TX,6
4720,2012-04,ON,6
2492,2009-01,CO,6
2511,2009-01,JPN,6
5321,2013-01,OH,6
4336,2011-10,OH,6
2552,2009-02,FIN,6
2558,2009-02,IL,6
2581,2009-02,PA,6
5310,2013-01,MO,6
781,2006-03,FRA,6
2596,2009-03,CHN,6
4325,2011-10,MI,6
2597,2009-03,CO,6
4319,2011-10,JPN,6
2628,2009-03,ON,6
757,2006-02,QC,6
2637,2009-03,VA,6
2651,2009-04,DC,6
5237,2012-12,KOR,6
2892,2009-09,CO,6
5721,2013-07,KOR,6
2984,2009-10,VA,6
4240,2011-09,CHL,6
5970,2013-10,SGP,6
4776,2012-05,MN,6
2953,2009-10,ISR,6
3009,2009-11,IL,6
5213,2012-12,CHE,6
5959,2013-10,OH,6
620,2005-12,CT,6
2967,2009-10,NJ,6
5194,2012-11,SGP,6
2939,2009-10,DEU,6
2985,2009-10,WA,6
4768,2012-05,JPN,6
2921,2009-09,PA,6
2996,2009-11,CO,6
2919,2009-09,OH,6
2915,2009-09,NLD,6
2914,2009-09,NJ,6
3041,2009-11,WI,6
5957,2013-10,NV,6
2960,2009-10,MD,6
4948,2012-08,CHN,7
4773,2012-05,MD,7
4951,2012-08,DC,7
5386,2013-02,NJ,7
6099,2013-12,MO,7
6114,2013-12,QC,7
5481,2013-03,VA,7
5819,2013-08,SGP,7
5748,2013-07,QC,7
6043,2013-11,RUS,7
5916,2013-10,CT,7
5201,2012-11,VA,7
4920,2012-07,QC,7
5198,2012-11,TX,7
5354,2013-02,CT,7
5339,2013-01,VA,7
5360,2013-02,EST,7
6109,2013-12,OH,7
4780,2012-05,NLD,7
5817,2013-08,RUS,7
5977,2013-10,UT,7
4617,2012-03,BEL,7
5731,2013-07,MO,7
4724,2012-04,RI,7
5675,2013-06,SWE,7
5646,2013-06,JPN,7
4924,2012-07,SWE,7
6059,2013-12,AUS,7
5978,2013-10,VA,7
4929,2012-07,VA,7
4857,2012-06,RUS,7
4755,2012-05,FL,7
5297,2013-01,IND,7
4829,2012-06,ISR,7
5060,2012-09,TN,7
5122,2012-10,ON,7
5121,2012-10,OH,7
5961,2013-10,ON,7
6012,2013-11,ISR,7
5257,2012-12,QC,7
5768,2013-08,BGR,7
5560,2013-05,CT,7
5458,2013-03,NC,7
4693,2012-04,FRA,7
4818,2012-06,ESP,7
6003,2013-11,GA,7
5099,2012-10,JPN,7
5574,2013-05,IRL,7
5039,2012-09,MO,7
5835,2013-09,AUS,7
5031,2012-09,JPN,7
5126,2012-10,QC,7
4995,2012-08,TX,7
5965,2013-10,QC,7
4999,2012-08,WA,7
5401,2013-02,SGP,7
5573,2013-05,IND,7
4702,2012-04,ISR,7
5011,2012-09,CHN,7
5298,2013-01,IRL,7
5531,2013-04,OH,7
4769,2012-05,KOR,7
5471,2013-03,QC,7
4700,2012-04,IND,7
5802,2013-08,NC,7
5127,2012-10,RUS,7
5029,2012-09,ISR,7
4836,2012-06,MD,7
6071,2013-12,CT,7
5261,2012-12,SWE,7
6125,2013-12,WI,7
4610,2012-02,VA,7
1940,2008-02,FRA,7
3822,2011-01,SWE,7
4227,2011-08,VA,7
4225,2011-08,TX,7
4222,2011-08,SWE,7
1971,2008-02,TX,7
2065,2008-04,PA,7
4181,2011-08,DEU,7
2141,2008-06,DC,7
2256,2008-08,ISR,7
4239,2011-09,CHE,7
2277,2008-08,SWE,7
2330,2008-09,SWE,7
4153,2011-07,OH,7
2348,2008-10,DEU,7
2356,2008-10,IL,7
4144,2011-07,MI,7
2378,2008-10,PA,7
2379,2008-10,QC,7
2381,2008-10,SWE,7
2386,2008-10,WA,7
4130,2011-07,GA,7
2305,2008-09,IND,7
2408,2008-11,IL,7
4246,2011-09,DC,7
4249,2011-09,ESP,7
1344,2007-02,QC,7
1348,2007-02,TX,7
4323,2011-10,MD,7
1488,2007-05,QC,7
4308,2011-10,ESP,7
1516,2007-06,FRA,7
1536,2007-06,NC,7
1573,2007-07,IL,7
4293,2011-09,VA,7
1593,2007-07,ON,7
1857,2007-12,TX,7
1613,2007-08,CHN,7
1661,2007-09,CHE,7
1666,2007-09,DEU,7
1720,2007-10,FRA,7
1729,2007-10,ISR,7
1730,2007-10,JPN,7
1765,2007-11,CT,7
4261,2011-09,ISR,7
1802,2007-11,VA,7
1827,2007-12,IL,7
1829,2007-12,ISR,7
4282,2011-09,ON,7
2448,2008-12,CHE,7
2463,2008-12,JPN,7
2473,2008-12,ON,7
3534,2010-08,VA,7
3551,2010-09,ESP,7
3936,2011-03,TX,7
3565,2010-09,JPN,7
3585,2010-09,OH,7
3609,2010-10,CHE,7
3629,2010-10,ISR,7
3657,2010-10,WA,7
3889,2011-03,CHN,7
3714,2010-12,CHE,7
3521,2010-08,PA,7
3715,2010-12,CHL,7
3882,2011-02,WA,7
3733,2010-12,IRL,7
3751,2010-12,OH,7
3871,2011-02,ON,7
3772,2011-01,CHE,7
3780,2011-01,DNK,7
3811,2011-01,NLD,7
3817,2011-01,PA,7
3820,2011-01,RUS,7
3838,2011-02,CT,7
3727,2010-12,FRA,7
3512,2010-08,NC,7
3490,2010-08,DC,7
3486,2010-08,CHE,7
2618,2009-03,MD,7
2698,2009-05,CHE,7
4088,2011-06,MN,7
2750,2009-06,CHN,7
4066,2011-06,ESP,7
2881,2009-08,VA,7
4059,2011-06,CHE,7
2952,2009-10,IRL,7
4051,2011-05,VA,7
2973,2009-10,ON,7
3003,2009-11,FRA,7
3048,2009-12,CO,7
4038,2011-05,OH,7
3061,2009-12,IL,7
3159,2010-01,WA,7
3179,2010-02,IL,7
3194,2010-02,NLD,7
3250,2010-03,NJ,7
3999,2011-05,AUS,7
3350,2010-05,NJ,7
3359,2010-05,SWE,7
3412,2010-06,ON,7
3433,2010-07,CHN,7
4347,2011-10,TX,7
1311,2007-02,CT,7
1948,2008-02,JPN,7
716,2006-01,WA,7
530,2005-10,DEU,7
897,2006-05,PA,7
903,2006-05,TX,7
4537,2012-01,QC,7
4541,2012-01,SWE,7
929,2006-06,ISR,7
560,2005-10,QC,7
336,2005-05,MD,7
1020,2006-08,FRA,7
1068,2006-09,DEU,7
319,2005-05,CO,7
287,2005-04,ISR,7
286,2005-04,IL,7
239,2005-03,FRA,7
326,2005-05,FRA,7
581,2005-11,DEU,7
873,2006-05,FRA,7
850,2006-04,PA,7
665,2006-01,AUS,7
712,2006-01,SWE,7
4493,2012-01,CT,7
773,2006-03,CT,7
662,2005-12,WA,7
632,2005-12,IL,7
627,2005-12,FRA,7
806,2006-03,SWE,7
809,2006-03,VA,7
4514,2012-01,JPN,7
609,2005-11,TX,7
4464,2011-12,ON,7
4522,2012-01,MN,7
597,2005-11,NC,7
4454,2011-12,MD,7
1105,2006-09,VA,7
1124,2006-10,ISR,7
671,2006-01,CHE,7
1289,2007-01,PA,7
88,2004-07,MA,7
171,2005-01,JPN,7
4384,2011-11,ISR,7
1291,2007-01,QC,7
1182,2006-11,NOR,7
143,2004-12,MA,7
95,2004-08,CA,7
177,2005-01,NJ,7
4368,2011-11,DEU,7
159,2005-01,DEU,7
1247,2007-01,BEL,7
1147,2006-10,TX,7
201,2005-02,FRA,7
1250,2007-01,CHN,7
4561,2012-02,CHN,7
1249,2007-01,CHE,7
43,2004-04,NY,7
1139,2006-10,ON,7
605,2005-11,PA,8
5190,2012-11,QC,8
3049,2009-12,CT,8
3064,2009-12,ISR,8
3020,2009-11,MD,8
163,2005-01,FRA,8
6104,2013-12,NJ,8
3015,2009-11,JPN,8
3134,2010-01,MN,8
3796,2011-01,JPN,8
5010,2012-09,CHL,8
4950,2012-08,CT,8
5254,2012-12,PA,8
2814,2009-07,ISR,8
2834,2009-07,TX,8
2869,2009-08,NJ,8
5951,2013-10,NC,8
6112,2013-12,PA,8
5235,2012-12,JPN,8
2891,2009-09,CHN,8
2896,2009-09,DEU,8
2935,2009-10,CHN,8
4946,2012-08,CHE,8
2937,2009-10,CT,8
3818,2011-01,QC,8
2950,2009-10,IL,8
2972,2009-10,OH,8
3810,2011-01,NJ,8
584,2005-11,FRA,8
3209,2010-02,TX,8
5144,2012-11,CHE,8
431,2005-07,WA,8
351,2005-05,SWE,8
6095,2013-12,MD,8
3532,2010-08,TX,8
346,2005-05,ON,8
3535,2010-08,WA,8
182,2005-01,PA,8
5035,2012-09,MD,8
3561,2010-09,IND,8
3708,2010-11,WA,8
198,2005-02,DEU,8
3581,2010-09,NJ,8
3664,2010-11,CO,8
3588,2010-09,PA,8
3654,2010-10,TX,8
5065,2012-09,WA,8
5146,2012-11,CHN,8
3435,2010-07,CT,8
3731,2010-12,IL,8
3238,2010-03,ISR,8
3257,2010-03,PA,8
6000,2013-11,FIN,8
3262,2010-03,SWE,8
3278,2010-04,CT,8
3336,2010-05,ESP,8
3340,2010-05,IL,8
3342,2010-05,ISR,8
486,2005-09,DEU,8
4981,2012-08,OH,8
484,2005-09,CT,8
3361,2010-05,TX,8
3377,2010-06,CO,8
445,2005-08,FRA,8
3423,2010-06,TX,8
2811,2009-07,IL,8
438,2005-08,CO,8
1314,2007-02,DEU,8
5947,2013-10,MI,8
1753,2007-10,TX,8
5554,2013-05,BGR,8
1078,2006-09,IL,8
5808,2013-08,OH,8
1803,2007-11,WA,8
5545,2013-04,VA,8
1812,2007-12,CHN,8
1053,2006-08,TX,8
5535,2013-04,QC,8
5783,2013-08,FRA,8
1015,2006-08,CT,8
1877,2008-01,FRA,8
1933,2008-02,CT,8
5848,2013-09,DC,8
5502,2013-04,FIN,8
1943,2008-02,IL,8
925,2006-06,IL,8
5494,2013-04,CO,8
910,2006-06,CHN,8
5862,2013-09,IND,8
930,2006-06,JPN,8
1664,2007-09,CT,8
1155,2006-11,CHN,8
5771,2013-08,CHE,8
1325,2007-02,JPN,8
1343,2007-02,PA,8
1293,2007-01,SWE,8
5700,2013-07,DC,8
5685,2013-07,AUS,8
5680,2013-06,VA,8
1280,2007-01,NC,8
1388,2007-03,PA,8
1409,2007-04,CT,8
1418,2007-04,IL,8
1435,2007-04,PA,8
1465,2007-05,IL,8
1487,2007-05,PA,8
1495,2007-05,VA,8
1561,2007-07,CHN,8
1190,2006-11,SWE,8
5613,2013-05,WI,8
5611,2013-05,VA,8
1171,2006-11,JPN,8
1637,2007-08,NJ,8
1652,2007-08,WA,8
905,2006-05,WA,8
2799,2009-07,CHN,8
1974,2008-02,WA,8
2025,2008-04,BC,8
2362,2008-10,MD,8
5900,2013-09,UT,8
5359,2013-02,ESP,8
810,2006-03,WA,8
2396,2008-11,CHN,8
802,2006-03,PA,8
5353,2013-02,CO,8
2400,2008-11,DEU,8
5915,2013-10,CO,8
2357,2008-10,IRL,8
2452,2008-12,DC,8
2493,2009-01,CT,8
2538,2009-01,WA,8
2588,2009-02,WA,8
2691,2009-04,VA,8
5946,2013-10,MD,8
5278,2013-01,CHN,8
2699,2009-05,CHN,8
2707,2009-05,FRA,8
2714,2009-05,ISR,8
1297,2007-01,TX,8
831,2006-04,IL,8
4611,2012-02,WA,8
5371,2013-02,ISR,8
2032,2008-04,CT,8
5461,2013-03,NJ,8
2075,2008-04,WA,8
2099,2008-05,IL,8
2103,2008-05,JPN,8
2119,2008-05,PA,8
2125,2008-05,TX,8
2128,2008-05,WA,8
889,2006-05,NJ,8
2131,2008-06,AUS,8
2139,2008-06,CO,8
880,2006-05,ISR,8
2161,2008-06,MD,8
5417,2013-03,BGR,8
2227,2008-07,PA,8
5875,2013-09,MO,8
2280,2008-08,TX,8
2284,2008-08,WA,8
2294,2008-09,CT,8
857,2006-04,WA,8
5893,2013-09,RUS,8
1983,2008-03,CHN,8
3823,2011-01,TX,8
5368,2013-02,IL,8
4154,2011-07,ON,8
4922,2012-07,RUS,8
4405,2011-11,PA,8
4218,2011-08,QC,8
4597,2012-02,OH,8
3890,2011-03,CO,8
4438,2011-12,FRA,8
4148,2011-07,NJ,8
4811,2012-06,CO,8
4908,2012-07,NC,8
4685,2012-04,CO,8
4812,2012-06,CT,8
4143,2011-07,MD,8
4756,2012-05,FRA,8
4682,2012-04,CHE,8
4672,2012-03,VA,8
4092,2011-06,NLD,8
4078,2011-06,ISR,8
4499,2012-01,FIN,8
4658,2012-03,PA,8
4850,2012-06,OH,8
3955,2011-04,DEU,8
4047,2011-05,SWE,8
4529,2012-01,NJ,8
4645,2012-03,MD,8
4534,2012-01,ON,8
3985,2011-04,PA,8
4627,2012-03,DEU,8
4263,2011-09,JPN,8
4887,2012-07,FRA,8
4728,2012-04,TN,8
4294,2011-09,WA,8
4366,2011-11,DC,8
4928,2012-07,UT,8
4360,2011-11,CHE,8
4363,2011-11,CO,8
4937,2012-08,ARG,8
4274,2011-09,NC,8
3839,2011-02,DC,8
732,2006-02,FRA,9
2732,2009-05,PA,9
4498,2012-01,ESP,9
4343,2011-10,RUS,9
5276,2013-01,CHE,9
1474,2007-05,MD,9
4844,2012-06,NJ,9
786,2006-03,ISR,9
4095,2011-06,OH,9
1747,2007-10,PA,9
2692,2009-04,WA,9
674,2006-01,CT,9
4098,2011-06,PA,9
5288,2013-01,FL,9
4489,2012-01,CHE,9
808,2006-03,TX,9
5901,2013-09,VA,9
5301,2013-01,JPN,9
5898,2013-09,TN,9
2562,2009-02,ISR,9
2548,2009-02,DEU,9
5644,2013-06,ISR,9
5282,2013-01,DC,9
1470,2007-05,JPN,9
1366,2007-03,FRA,9
1443,2007-04,TX,9
5093,2012-10,IL,9
1396,2007-03,TX,9
6020,2013-11,MD,9
3235,2010-03,IL,9
3229,2010-03,FRA,9
3220,2010-03,CHN,9
474,2005-08,WA,9
5142,2012-11,BEL,9
3166,2010-02,CHE,9
4019,2011-05,IL,9
3105,2010-01,CT,9
1457,2007-05,DEU,9
3103,2010-01,CHN,9
541,2005-10,ISR,9
5192,2012-11,RUS,9
4040,2011-05,ON,9
1412,2007-04,DEU,9
2995,2009-11,CHN,9
2982,2009-10,TX,9
2975,2009-10,PA,9
4523,2012-01,MO,9
5226,2012-12,FRA,9
2900,2009-09,FRA,9
2536,2009-01,VA,9
3102,2010-01,CHE,9
5880,2013-09,NJ,9
4120,2011-07,CO,9
5877,2013-09,NC,9
4786,2012-05,ON,9
2073,2008-04,VA,9
4194,2011-08,ISR,9
1084,2006-09,MD,9
2018,2008-03,TX,9
5798,2013-08,MD,9
5598,2013-05,OH,9
4775,2012-05,MI,9
5495,2013-04,CT,9
4414,2011-11,TX,9
4407,2011-11,QC,9
5446,2013-03,JPN,9
5777,2013-08,DEU,9
1920,2008-01,TX,9
1910,2008-01,ON,9
1681,2007-09,MD,9
5537,2013-04,RUS,9
4252,2011-09,GA,9
5542,2013-04,TX,9
1796,2007-11,PA,9
1197,2006-11,WA,9
1780,2007-11,ISR,9
4268,2011-09,MD,9
1756,2007-10,WA,9
5776,2013-08,DC,9
2456,2008-12,FRA,9
2106,2008-05,MD,9
2156,2008-06,JPN,9
5743,2013-07,ON,9
2432,2008-11,ON,9
4350,2011-10,VA,9
5873,2013-09,MI,9
1342,2007-02,ON,9
4134,2011-07,IL,9
5708,2013-07,GA,9
4352,2011-10,WA,9
912,2006-06,CT,9
4292,2011-09,TX,9
5609,2013-05,TX,9
1017,2006-08,DEU,9
4808,2012-06,CHE,9
5378,2013-02,MD,9
4156,2011-07,PA,9
2296,2008-09,DEU,9
5845,2013-09,CO,9
5393,2013-02,OH,9
2244,2008-08,CT,9
2242,2008-08,CHN,9
2173,2008-06,OH,9
4797,2012-05,TX,9
2166,2008-06,NC,9
1628,2007-08,ISR,9
3376,2010-06,CHN,9
4247,2011-09,DEU,9
5681,2013-06,WA,9
332,2005-05,ISR,9
3856,2011-02,JPN,9
5048,2012-09,ON,9
3792,2011-01,IND,9
3499,2010-08,IL,9
5015,2012-09,DEU,9
5053,2012-09,QC,9
4967,2012-08,KOR,9
5020,2012-09,FL,9
5061,2012-09,TX,9
203,2005-02,GBR,9
3888,2011-03,CHE,9
309,2005-04,TX,9
5050,2012-09,PA,9
3881,2011-02,VA,9
3879,2011-02,TX,9
4600,2012-02,QC,9
4543,2012-01,TX,9
3759,2010-12,TX,9
6082,2013-12,IL,9
6067,2013-12,CHE,9
4602,2012-02,RUS,9
183,2005-01,QC,9
4575,2012-02,IL,9
3840,2011-02,DEU,9
3951,2011-04,CO,9
3826,2011-01,WA,9
4684,2012-04,CHN,10
4137,2011-07,ISR,10
2212,2008-07,ISR,10
4065,2011-06,DEU,10
4512,2012-01,ISR,10
3721,2010-12,DEU,10
1141,2006-10,PA,10
4655,2012-03,OH,10
4125,2011-07,DEU,10
2214,2008-07,JPN,10
934,2006-06,MD,10
3488,2010-08,CO,10
2246,2008-08,DEU,10
1157,2006-11,CT,10
1159,2006-11,DEU,10
2234,2008-07,WA,10
5170,2012-11,MD,10
1888,2008-01,ISR,10
1167,2006-11,IL,10
2411,2008-11,ISR,10
1860,2007-12,WA,10
5779,2013-08,ESP,10
191,2005-01,WA,10
4177,2011-08,CHN,10
1990,2008-03,FRA,10
3495,2010-08,FRA,10
2138,2008-06,CHN,10
4690,2012-04,ESP,10
5440,2013-03,IL,10
2994,2009-11,CHE,10
4520,2012-01,MD,10
4184,2011-08,FRA,10
5444,2013-03,ISR,10
5002,2012-09,ARG,10
3673,2010-11,FRA,10
4429,2011-12,CT,10
5828,2013-08,WA,10
1055,2006-08,VA,10
3013,2009-11,ISR,10
5164,2012-11,ISR,10
303,2005-04,ON,10
5812,2013-08,PA,10
2039,2008-04,FRA,10
3037,2009-11,TX,10
3656,2010-10,VA,10
5473,2013-03,RUS,10
4916,2012-07,ON,10
3891,2011-03,CT,10
4800,2012-05,VA,10
4688,2012-04,DEU,10
4417,2011-11,WA,10
496,2005-09,JPN,10
3872,2011-02,PA,10
2507,2009-01,IRL,10
4876,2012-07,CHN,10
4281,2011-09,OH,10
5602,2013-05,QC,10
441,2005-08,DEU,10
6118,2013-12,SGP,10
5325,2013-01,PA,10
5626,2013-06,CT,10
1565,2007-07,DEU,10
4089,2011-06,NC,10
2534,2009-01,TX,10
4931,2012-07,WA,10
5107,2012-10,MI,10
4339,2011-10,PA,10
406,2005-07,FRA,10
6027,2013-11,NC,10
4314,2011-10,IL,10
1462,2007-05,FRA,10
5660,2013-06,NJ,10
7,2004-01,GBR,10
5693,2013-07,CHE,10
3972,2011-04,MD,10
2638,2009-03,WA,10
6123,2013-12,VA,10
1370,2007-03,IND,10
4542,2012-01,TN,10
2495,2009-01,DEU,10
5079,2012-10,CT,10
5949,2013-10,MO,10
878,2006-05,IL,10
48,2004-05,CA,10
1209,2006-12,DEU,10
4380,2011-11,IL,10
5556,2013-05,CHE,10
1185,2006-11,ON,10
1777,2007-11,IL,10
4447,2011-12,IRL,10
1256,2007-01,DNK,10
5750,2013-07,RUS,10
6115,2013-12,RUS,10
4011,2011-05,DEU,10
1193,2006-11,TX,10
3762,2010-12,WA,10
490,2005-09,FRA,10
1219,2006-12,ISR,10
5336,2013-01,TX,10
3647,2010-10,PA,10
4006,2011-05,CHN,10
2759,2009-06,FRA,10
5575,2013-05,ISR,10
5578,2013-05,JPN,10
3413,2010-06,PA,10
1725,2007-10,IL,10
4608,2012-02,TX,10
3137,2010-01,NC,10
3541,2010-09,CHE,11
5286,2013-01,ESP,11
3586,2010-09,ON,11
869,2006-05,DEU,11
5303,2013-01,KOR,11
5842,2013-09,CHE,11
822,2006-04,DEU,11
2509,2009-01,ISR,11
5009,2012-09,CHE,11
5021,2012-09,FRA,11
854,2006-04,SWE,11
5871,2013-09,MD,11
2351,2008-10,FRA,11
4163,2011-07,TX,11
2232,2008-07,TX,11
5745,2013-07,PA,11
3775,2011-01,CO,11
3779,2011-01,DEU,11
1704,2007-09,WA,11
1701,2007-09,TX,11
1672,2007-09,IL,11
4750,2012-05,DEU,11
3791,2011-01,IL,11
1614,2007-08,CO,11
1763,2007-11,CHN,11
5720,2013-07,JPN,11
1554,2007-06,WA,11
9,2004-01,MA,11
5640,2013-06,IL,11
1491,2007-05,SWE,11
5697,2013-07,CT,11
